title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
駱駝牌中筋麵粉1000g;米油沖泡;64,0;駱駝牌;規格：1Kg公斤x1x1Pack包;駱駝牌中筋麵粉1000g;70,0;1;1000,0;12,0;8606;8.57%;0;14740017001;unique_master_match;1;1;g;1;pack;64,0;70,0;8,571429;weight;month;8,57;0,0;37,0;28,0;26,0;12,83;12,0;55,333333
家樂福中筋麵粉1000g;米油沖泡;43,0;家樂福;規格：1000g克x1x1Pack包;家福中筋麵粉;45,0;1;1000,0;9,0;8608;4.44%;1;14740024001;unique_master_match;1;1;g;1;pack;43,0;45,0;4,444444;weight;month;4,44;1,0;45,0;34,0;19,0;12,73;12,0;977,666667
水手牌超級蛋糕粉-低筋;米油沖泡;77,0;水手牌;規格：1000g克x1x1Pack包;水手牌超級蛋糕粉-低筋;85,0;1;1000,0;12,0;8611;9.41%;1;14740037001;unique_master_match;1;1;g;1;pack;77,0;85,0;9,411765;weight;month;9,41;1,0;38,0;30,0;26,0;13,15;12,0;60,0
家樂福高筋麵粉1000g;米油沖泡;43,0;家樂福;規格：1000g克x1x1Pack包;家福高筋麵粉;45,0;1;1000,0;9,0;8612;4.44%;1;14740038001;unique_master_match;1;1;g;1;pack;43,0;45,0;4,444444;weight;month;4,44;1,0;45,0;34,0;19,0;12,84;12,0;584,0
駱駝牌低筋麵粉1000g;米油沖泡;64,0;駱駝牌;規格：1Kg公斤x1x1Pack包;駱駝牌低筋麵粉1000g;70,0;1;1000,0;12,0;8613;8.57%;1;14740050001;unique_master_match;1;1;g;1;pack;64,0;70,0;8,571429;weight;month;8,57;1,0;37,0;28,0;26,0;12,83;12,0;30,0
麥典實作工坊麵包專用粉-1000g;米油沖泡;92,0;;規格：1000g克x1x1Bag包;麥典實作工坊麵包專用粉;103,0;1;1000,0;13,0;8616;10.68%;1;14740061001;unique_master_match;1;1;g;1;bag;92,0;103,0;10,679612;weight;month;10,68;1,0;56,0;29,0;20,0;13,21;12,0;36,0
駱駝牌高筋麵粉(無添加)1000g;米油沖泡;64,0;駱駝牌;規格：1000g克x1x1PC包;駱駝牌高筋麵粉(無添加)1000g;75,0;1;1000,0;12,0;8617;14.67%;1;14740074001;unique_master_match;1;1;g;1;pc;64,0;75,0;14,666667;weight;month;14,67;1,0;37,0;35,0;24,0;13,05;12,0;93,0
日正寶島地瓜粉 (木薯粉);米油沖泡;87,0;日正;規格：1000g克x1x1Pack包;日正寶島地瓜粉 (木薯粉);96,0;1;1000,0;18,0;8618;9.38%;0;14741003001;unique_master_match;1;1;g;1;pack;87,0;96,0;9,375;weight;month;9,38;0,0;37,0;28,0;26,0;12,548;12,0;326,333333
日正在來粉 500g;米油沖泡;64,0;日正;規格：500g克x1x1Pack包;日正糯米粉 500g;0,0;1;500,0;18,0;8621;0.00%;1;14741009001;unique_master_match;1;1;g;1;pack;64,0;0,0;0,0;weight;month;0,0;1,0;37,0;29,0;16,0;6,54;12,0;177,666667
日正麵包粉;米油沖泡;32,0;日正;規格：100g克x1x1Pack包;日正麵包粉;35,0;1;100,0;12,0;8622;8.57%;1;14741010001;unique_master_match;1;1;g;1;pack;32,0;35,0;8,571429;weight;month;8,57;1,0;28,0;22,0;15,0;1,526;12,0;113,0
日正-卡啦脆酥粉;米油沖泡;63,0;日正;規格：500g克x1x1Pack包;日正-卡啦脆酥粉;69,0;1;500,0;18,0;8624;8.70%;0;14741015001;unique_master_match;1;1;g;1;pack;63,0;69,0;8,695652;weight;month;8,7;0,0;36,0;28,0;14,0;6,39;12,0;51,0
家福太白粉;米油沖泡;25,0;家樂福;規格：600g克x1x1Pack包;家福太白粉;0,0;1;600,0;24,0;8625;0.00%;1;14741017001;unique_master_match;1;1;g;1;pack;25,0;0,0;0,0;weight;month;0,0;1,0;44,0;32,0;16,0;7,84;12,0;418,333333
鑫旺萊寶島木薯粉400g;米油沖泡;38,0;;規格：400g克x1x1Pack包;鑫旺萊寶島木薯粉400g;41,0;1;400,0;18,0;8629;7.32%;1;14741028001;unique_master_match;1;1;g;1;pack;38,0;41,0;7,317073;weight;month;7,32;1,0;36,0;27,0;23,0;10,53;24,0;72,0
真好家炸排粉-110g;米油沖泡;29,0;;規格：110g克x1x1Bag包;真好家炸排粉110g;35,0;1;110,0;18,0;8635;17.14%;1;14741050001;unique_master_match;1;1;g;1;bag;29,0;35,0;17,142857;weight;month;17,14;1,0;24,0;18,0;10,0;1,55;12,0;0,0
真好家炸雞粉-120g;米油沖泡;29,0;;規格：120g克x1x1Bag包;真好家炸雞粉120g;35,0;1;120,0;18,0;8636;17.14%;0;14741051001;unique_master_match;1;1;g;1;bag;29,0;35,0;17,142857;weight;month;17,14;0,0;24,0;18,0;10,0;1,732;12,0;
【純素】金錢豹 蘿蔔糕粉500g;米油沖泡;72,0;;規格：500g克x1x1Pack包;金錢豹 蘿蔔糕粉500g;79,0;1;500,0;18,0;8640;8.86%;1;14742048001;unique_master_match;1;1;g;1;pack;72,0;79,0;8,860759;weight;month;8,86;1,0;45,0;32,0;21,0;12,67;24,0;75,666667
台鳳1/4鳳梨 227g;米油沖泡;109,0;台鳳牌;規格：227g克x1x3Can罐;台鳳1/4鳳梨 227g;135,0;1;227,0;36,0;8642;19.26%;1;14801002001;unique_master_match;1;1;g;3;can;36,333333;45,0;19,259259;weight;month;19,26;1,0;36,0;28,0;12,0;7,34;24,0;2917,0
台鳳整片鳳梨 565g;米油沖泡;69,0;;規格：565g克x1x1Can罐;台鳳整片鳳梨 565g;75,0;1;565,0;36,0;8643;8.00%;1;14801003001;unique_master_match;1;1;g;1;can;69,0;75,0;8,0;weight;month;8,0;1,0;35,0;27,0;12,0;8,29;12,0;559,0
台糖整片鳳梨 565g;米油沖泡;171,0;台糖;規格：565g克x1x3Can罐;台糖整片鳳梨 565g;338,0;1;565,0;36,0;8644;49.41%;0;14801012001;unique_master_match;1;1;g;3;can;57,0;112,666667;49,408284;weight;month;49,41;0,0;34,0;27,0;12,0;7,5;12,0;112,0
台鳳牌高纖鳳椰果 227g;米油沖泡;180,0;;規格：227g克x1x3Can罐;台鳳牌高纖鳳椰果 227g;0,0;1;227,0;36,0;8648;0.00%;0;14802005001;unique_master_match;1;1;g;3;can;60,0;0,0;0,0;weight;month;0,0;0,0;36,0;28,0;11,0;7,05;24,0;83,0
泰山紫米薏仁255g;米油沖泡;144,0;泰山;規格：255g克x1x6Can罐;泰山紫米薏仁 255g;156,0;1;255,0;24,0;8651;7.69%;1;14804001001;unique_master_match;1;1;g;6;can;24,0;26,0;7,692308;weight;month;7,69;1,0;41,0;28,0;10,0;8,08;24,0;1946,0
愛之味五穀開運八寶粥;米油沖泡;159,0;愛之味;規格：380g克x1x6Can罐;愛之味甜八寶380g;204,0;1;380,0;24,0;8652;22.06%;1;14804002001;unique_master_match;1;1;g;6;can;26,5;34,0;22,058824;weight;month;22,06;1,0;41,0;28,0;14,0;10,89;24,0;10918,0
泰山黑八寶 340g;米油沖泡;148,0;泰山;規格：340g克x1x6Can罐;泰山黑八寶 340g;180,0;1;340,0;24,0;8653;17.78%;1;14804004001;unique_master_match;1;1;g;6;can;24,666667;30,0;17,777778;weight;month;17,78;1,0;41,0;28,0;13,0;9,8;24,0;3825,0
愛之味妞妞甜八寶 260g;米油沖泡;119,0;愛之味;規格：260g克x1x6Can罐;愛之味妞妞甜八寶 260g;132,0;1;260,0;24,0;8654;9.85%;1;14804005001;unique_master_match;1;1;g;6;can;19,833333;22,0;9,848485;weight;month;9,85;1,0;41,0;28,0;10,0;8,06;24,0;2706,0
泰山八寶粥-375g;米油沖泡;165,0;泰山;規格：375g克x1x6Can罐;泰山八寶粥 375g;178,0;1;375,0;24,0;8655;7.30%;1;14804007001;unique_master_match;1;1;g;6;can;27,5;29,666667;7,303371;weight;month;7,3;1,0;41,0;28,0;13,0;10,8;24,0;35419,0
愛之味沖繩島黑八寶340g;米油沖泡;147,0;愛之味;規格：340g克x1x6Can罐;愛之味沖繩島黑八寶340g;172,0;1;340,0;24,0;8658;14.53%;1;14804010001;unique_master_match;1;1;g;6;can;24,5;28,666667;14,534884;weight;month;14,53;1,0;40,0;27,0;12,0;10,08;24,0;3607,0
泰山八寶粥禮盒-375gx12;米油沖泡;316,0;泰山;規格：375g克x12x1Box盒;泰山八寶粥禮盒375g*12;384,0;1;375,0;24,0;8659;17.71%;1;14804012001;unique_master_match;1;1;g;12;box;26,333333;32,0;17,708333;weight;month;17,71;1,0;42,0;28,0;13,0;10,95;2,0;318,0
泰山黑八寶禮盒340g*12;米油沖泡;279,0;泰山;規格：340g克x12x1Box盒;泰山黑八寶禮盒340g*12;356,0;1;340,0;24,0;8660;21.63%;1;14804013001;unique_master_match;1;1;g;12;box;23,25;29,666667;21,629213;weight;month;21,63;1,0;43,0;28,0;13,0;10,4;2,0;64,0
【限量】愛之味沖繩黑八寶禮盒340gx12(無提袋);米油沖泡;338,0;愛之味;規格：340g克x12x1Box盒;愛之味沖繩黑八寶禮盒340g*12;359,0;1;340,0;24,0;8661;5.85%;1;14804014001;unique_master_match;1;1;g;12;box;28,166667;29,916667;5,849582;weight;month;5,85;1,0;44,0;28,0;25,0;20,4;4,0;104,333333
泰山十穀寶;米油沖泡;168,0;泰山;規格：330g克x1x6Can罐;泰山十穀寶;192,0;1;330,0;24,0;8663;12.50%;1;14804016001;unique_master_match;1;1;g;6;can;28,0;32,0;12,5;weight;month;12,5;1,0;41,0;27,0;12,0;9,8;24,0;648,0
愛之味花生豆花-340g;米油沖泡;159,0;愛之味;規格：340g克x1x6Set組;愛之味花生豆花;198,0;1;340,0;24,0;8665;19.70%;1;14805001001;unique_master_match;1;1;g;6;set;26,5;33,0;19,69697;weight;month;19,7;1,0;41,0;28,0;13,0;9,86;24,0;890,0
愛之味妞妞珍珠圓 260g;米油沖泡;119,0;愛之味;規格：260g克x1x6Can罐;愛之味妞妞珍珠圓 260g;138,0;1;260,0;24,0;8668;13.77%;1;14805004001;unique_master_match;1;1;g;6;can;19,833333;23,0;13,768116;weight;month;13,77;1,0;41,0;28,0;10,0;8,06;24,0;2414,0
愛之味薏仁寶 340g;米油沖泡;147,0;愛之味;規格：340g克x1x6Can罐;愛之味薏仁寶 340g;174,0;1;340,0;24,0;8669;15.52%;0;14805005001;unique_master_match;1;1;g;6;can;24,5;29,0;15,517241;weight;month;15,52;0,0;41,0;28,0;13,0;9,93;24,0;1583,0
泰山自然就好系列-花生湯;米油沖泡;168,0;泰山;規格：330g克x1x6CAN罐;泰山台灣花生湯330g;210,0;1;330,0;24,0;8672;20.00%;1;14805010001;unique_master_match;1;1;g;6;can;28,0;35,0;20,0;weight;month;20,0;1,0;41,0;28,0;12,0;9,63;24,0;795,0
愛之味牛奶花生-340g;米油沖泡;159,0;愛之味;規格：340g克x1x6Can罐;愛之味牛奶花生340g;186,0;1;340,0;24,0;8673;14.52%;1;14805012001;unique_master_match;1;1;g;6;can;26,5;31,0;14,516129;weight;month;14,52;1,0;41,0;27,0;13,0;10,01;24,0;35944,0
愛之味牛奶花生禮盒340g*12;米油沖泡;328,0;愛之味;規格：340g克x12x1Box盒;愛之味牛奶花生禮盒340g*12;354,0;1;340,0;24,0;8674;7.34%;1;14805013001;unique_master_match;1;1;g;12;box;27,333333;29,5;7,344633;weight;month;7,34;1,0;44,0;29,0;25,0;20,66;4,0;647,666667
泰山花生仁湯-320g;米油沖泡;148,0;泰山;規格：320g克x1x6Can罐;泰山花生仁湯 320g;180,0;1;320,0;24,0;8675;17.78%;1;14805016001;unique_master_match;1;1;g;6;can;24,666667;30,0;17,777778;weight;month;17,78;1,0;41,0;27,0;12,0;9,8;24,0;7191,0
愛之味妞妞紅豆粉粿260g;米油沖泡;119,0;愛之味;規格：260g克x1x6Can罐;愛之味妞妞紅豆粉粿260g;138,0;1;260,0;24,0;8676;13.77%;0;14805017001;unique_master_match;1;1;g;6;can;19,833333;23,0;13,768116;weight;month;13,77;0,0;41,0;28,0;11,0;8,17;24,0;1851,0
泰山珍珠薏仁饌 330g;米油沖泡;198,0;泰山;規格：330g克x1x6Can罐;泰山珍珠薏仁饌 330g;0,0;1;330,0;24,0;8679;0.00%;0;14805023001;unique_master_match;1;1;g;6;can;33,0;0,0;0,0;weight;month;0,0;0,0;42,0;28,0;12,0;9,68;24,0;4422,0
泰山珍珠薏仁饌 330g;米油沖泡;198,0;泰山;規格：330g克x1x6Can罐;泰山綠豆椰果湯330g;0,0;1;330,0;24,0;8680;0.00%;1;14805028001;unique_master_match;1;1;g;6;can;33,0;0,0;0,0;weight;month;0,0;1,0;42,0;28,0;13,0;9,8;24,0;1564,0
愛之味綠豆意人爽-340g;米油沖泡;147,0;愛之味;規格：340g克x1x6CAN罐;愛之味綠豆意人爽340g;174,0;1;340,0;24,0;8681;15.52%;1;14805056001;unique_master_match;1;1;g;6;can;24,5;29,0;15,517241;weight;month;15,52;1,0;41,0;28,0;13,0;9,85;24,0;909,0
愛之味蒟蒻紅豆粉粿340g;米油沖泡;147,0;愛之味;規格：340g克x1x6Can罐;愛之味蒟蒻紅豆粉粿340g;174,0;1;340,0;24,0;8682;15.52%;0;14805059001;unique_master_match;1;1;g;6;can;24,5;29,0;15,517241;weight;month;15,52;0,0;41,0;27,0;13,0;10,1;24,0;1145,0
名屋嚴選牛奶花生-320g;米油沖泡;154,0;名屋;規格：320g克x1x6Can罐;名屋嚴選牛奶花生320g;168,0;1;320,0;24,0;8685;8.33%;1;14805899001;unique_master_match;1;1;g;6;can;25,666667;28,0;8,333333;weight;month;8,33;1,0;41,0;27,0;13,0;9,74;24,0;1825,0
綠巨人珍珠玉米粒易開罐340g;米油沖泡;180,0;綠巨人;規格：340g克x1x3Can罐;綠巨人珍珠玉米粒易開罐340g;193,0;1;340,0;48,0;8689;6.74%;1;14810001001;unique_master_match;1;1;g;3;can;60,0;64,333333;6,735751;weight;month;6,74;1,0;35,0;26,0;18,0;10,41;24,0;1859,0
台鳳非基因改造玉米粒 340g;米油沖泡;99,0;台鳳牌;規格：340g克x1x3Can罐;台鳳非基因改造玉米粒 340g;125,0;1;340,0;36,0;8690;20.80%;1;14810002001;unique_master_match;1;1;g;3;can;33,0;41,666667;20,8;weight;month;20,8;1,0;35,0;26,0;18,0;10,55;24,0;1081,0
台糖玉米粒(特級易開罐)340g;米油沖泡;99,0;台糖;規格：340g克x1x3Can罐;台糖玉米粒(特級)340g;129,0;1;340,0;36,0;8691;23.26%;1;14810004001;unique_master_match;1;1;g;3;can;33,0;43,0;23,255814;weight;month;23,26;1,0;35,0;26,0;18,0;10,59;24,0;4686,0
綠巨人金玉雙色玉米粒易開罐198gx3;米油沖泡;139,0;綠巨人;規格：198g克x1x3Can罐;綠巨人金玉雙色玉米粒;161,0;1;198,0;48,0;8692;13.66%;1;14810005001;unique_master_match;1;1;g;3;can;46,333333;53,666667;13,664596;weight;month;13,66;1,0;35,0;27,0;19,0;10,28;24,0;187,0
綠巨人天然特甜玉米粒 340gx3;米油沖泡;169,0;綠巨人;規格：340g克x1x3Can罐;綠巨人天然特甜玉米粒;183,0;1;340,0;48,0;8693;7.65%;1;14810006001;unique_master_match;1;1;g;3;can;56,333333;61,0;7,650273;weight;month;7,65;1,0;35,0;26,0;18,0;10,14;24,0;1966,0
綠巨人金玉雙色玉米粒易開罐198gx3;米油沖泡;139,0;綠巨人;規格：198g克x1x3Can罐;綠巨人金玉雙色玉米粒易開198g;161,0;1;198,0;48,0;8695;13.66%;1;14810013001;unique_master_match;1;1;g;3;can;46,333333;53,666667;13,664596;weight;month;13,66;1,0;28,0;21,0;18,0;6,45;24,0;755,0
牛頭牌金鑽玉米粒340g;米油沖泡;99,0;牛頭牌;規格：340g克x1x3Can罐;牛頭牌金鑽玉米粒340g;107,0;1;340,0;36,0;8697;7.48%;1;14810016001;unique_master_match;1;1;g;3;can;33,0;35,666667;7,476636;weight;month;7,48;1,0;35,0;26,0;18,0;10,7;24,0;9287,0
綠巨人天然無鹽玉米粒3入;米油沖泡;149,0;綠巨人;規格：198g克x3x1SET組;綠巨人天然無鹽玉米粒3入;167,0;1;198,0;48,0;8698;10.78%;1;14810017001;unique_master_match;1;1;g;3;set;49,666667;55,666667;10,778443;weight;month;10,78;1,0;28,0;21,0;17,0;5,83;8,0;190,0
永偉鮮嫩玉米粒 340g;米油沖泡;89,0;永偉;規格：340g克x1x3Can罐;永偉鮮嫩玉米粒 340g;105,0;1;340,0;36,0;8699;15.24%;1;14810018001;unique_master_match;1;1;g;3;can;29,666667;35,0;15,238095;weight;month;15,24;1,0;35,0;27,0;18,0;10,6;24,0;665,0
牛頭牌金鑽玉米粒185g;米油沖泡;85,0;牛頭牌;規格：185g克x1x3Can罐;牛頭牌185g金鑽玉米粒;99,0;1;185,0;36,0;8701;14.14%;1;14810023001;unique_master_match;1;1;g;3;can;28,333333;33,0;14,141414;weight;month;14,14;1,0;27,0;21,0;17,0;5,91;24,0;257,0
飯友牌KA玉米粒340g;米油沖泡;75,0;飯友牌;規格：340g克x1x3Set組;飯友牌KA玉米粒340g;109,0;1;340,0;36,0;8702;31.19%;1;14810025001;unique_master_match;1;1;g;3;set;25,0;36,333333;31,192661;weight;month;31,19;1,0;35,0;26,0;18,0;10,72;24,0;1086,0
牛頭牌金色蔬菜特選玉米粒(易)340gx2;米油沖泡;95,0;牛頭牌;規格：340g克x1x2Set組;牛頭牌金色蔬菜特選玉米粒-易(2入);126,0;1;340,0;36,0;8703;24.60%;1;14810030001;unique_master_match;1;1;g;2;set;47,5;63,0;24,603175;weight;month;24,6;1,0;36,0;28,0;18,0;10,55;24,0;290,0
綠巨人生機玉米粒150gx3入;米油沖泡;149,0;綠巨人;規格：150g克x3x1SET組;綠巨人生機玉米粒150gx3入;185,0;1;150,0;48,0;8704;19.46%;1;14810031001;unique_master_match;1;1;g;3;set;49,666667;61,666667;19,459459;weight;month;19,46;1,0;28,0;22,0;16,0;5,246;8,0;51,0
台鳳非基因改造玉米醬 410g;米油沖泡;99,0;台鳳牌;規格：410g克x1x3Can罐;台鳳非基因改造玉米醬 410g;125,0;1;410,0;36,0;8705;20.80%;1;14811004001;unique_master_match;1;1;g;3;can;33,0;41,666667;20,8;weight;month;20,8;1,0;31,0;23,0;23,0;11,7;24,0;425,0
台糖特級玉米醬425g(易開);米油沖泡;99,0;台糖;規格：425g克x1x3Can罐;台糖特級玉米醬 425公克;129,0;1;425,0;36,0;8706;23.26%;1;14811006001;unique_master_match;1;1;g;3;can;33,0;43,0;23,255814;weight;month;23,26;1,0;32,0;24,0;23,0;12,21;24,0;1241,0
綠巨人珍珠玉米醬(3入組);米油沖泡;169,0;綠巨人;規格：425g克x3x1Can罐;綠巨人珍珠玉米醬(3入組);186,0;1;425,0;36,0;8707;9.14%;0;14811007001;unique_master_match;1;1;g;3;can;56,333333;62,0;9,139785;weight;month;9,14;0,0;31,0;23,0;23,0;11,74;8,0;434,0
【全素】金蘭脆瓜396g;米油沖泡;56,0;金蘭;規格：396g克x1x1Bottle瓶;金蘭脆瓜396g;0,0;1;396,0;36,0;8709;0.00%;0;14820001001;unique_master_match;1;1;g;1;bottle;56,0;0,0;0,0;weight;month;0,0;0,0;31,0;23,0;14,0;7,47;12,0;95,0
大茂黑瓜 170g;米油沖泡;79,0;大茂;規格：170g克x1x3Can罐;大茂黑瓜 170g;84,0;1;170,0;36,0;8711;5.95%;0;14820008001;unique_master_match;1;1;g;3;can;26,333333;28,0;5,952381;weight;month;5,95;0,0;32,0;24,0;23,0;11,58;48,0;4631,0
大茂幼條瓜375g;米油沖泡;55,0;大茂;規格：375g克x1x1Bottle瓶;大茂幼條瓜;0,0;1;375,0;36,0;8712;0.00%;1;14820009001;unique_master_match;1;1;g;1;bottle;55,0;0,0;0,0;weight;month;0,0;1,0;28,0;21,0;10,0;4,48;12,0;228,0
【純素】愛之味鮮味脆瓜180g;米油沖泡;99,0;愛之味;規格：180g克x1x3Can罐;愛之味鮮味脆瓜180g;108,0;1;180,0;24,0;8713;8.33%;1;14820012001;unique_master_match;1;1;g;3;can;33,0;36,0;8,333333;weight;month;8,33;1,0;42,0;29,0;18,0;17,76;48,0;4502,0
【純素】愛之味壺底蔭瓜140g;米油沖泡;99,0;愛之味;規格：140g克x1x3Can罐;愛之味壺底蔭瓜140g;108,0;1;140,0;24,0;8714;8.33%;1;14820013001;unique_master_match;1;1;g;3;can;33,0;36,0;8,333333;weight;month;8,33;1,0;36,0;25,0;18,0;13,99;48,0;3227,0
【純素】愛之味青脆菜心180g;米油沖泡;99,0;愛之味;規格：180g克x1x3Can罐;愛之味青脆菜心180g;108,0;1;180,0;24,0;8715;8.33%;0;14820014001;unique_master_match;1;1;g;3;can;33,0;36,0;8,333333;weight;month;8,33;0,0;42,0;29,0;19,0;17,06;48,0;2173,0
【全素】大茂小蔭瓜;米油沖泡;75,0;大茂;規格：110g克x1x3Can罐;大茂小蔭瓜;0,0;1;110,0;36,0;8716;0.00%;1;14820015001;unique_master_match;1;1;g;3;can;25,0;0,0;0,0;weight;month;0,0;1,0;31,0;24,0;9,0;3,82;24,0;330,0
【全素】大茂三合一;米油沖泡;79,0;大茂;規格：170g克x1x3Can罐;大茂三合一;95,0;1;170,0;36,0;8718;16.84%;0;14820017001;unique_master_match;1;1;g;3;can;26,333333;31,666667;16,842105;weight;month;16,84;0,0;28,0;21,0;10,0;4,5;12,0;2286,0
大茂幼條瓜375g;米油沖泡;55,0;大茂;規格：375g克x1x1Bottle瓶;大茂幼條瓜375g;0,0;1;375,0;36,0;8719;0.00%;1;14820023001;unique_master_match;1;1;g;1;bottle;55,0;0,0;0,0;weight;month;0,0;1,0;29,0;22,0;15,0;7,89;12,0;147,0
大茂三寶組合罐 170g;米油沖泡;79,0;大茂;規格：170g克x1x3Can罐;大茂三寶組合罐 170g;89,0;1;170,0;36,0;8720;11.24%;0;14820028001;unique_master_match;1;1;g;3;can;26,333333;29,666667;11,235955;weight;month;11,24;0,0;31,0;23,0;23,0;11,74;48,0;9491,0
【全素】金蘭香菇麵筋396g;米油沖泡;56,0;金蘭;規格：396g克x1x1Set組;金蘭香菇麵筋396g;0,0;1;396,0;36,0;8721;0.00%;0;14820029001;unique_master_match;1;1;g;1;set;56,0;0,0;0,0;weight;month;0,0;0,0;31,0;23,0;14,0;7,65;12,0;154,0
【全素】大茂菜心375g;米油沖泡;55,0;大茂;規格：375g克x1x1Bottle瓶;大茂菜心375g;0,0;1;375,0;36,0;8723;0.00%;1;14820035001;unique_master_match;1;1;g;1;bottle;55,0;0,0;0,0;weight;month;0,0;1,0;29,0;23,0;15,0;7,86;12,0;78,333333
愛之味醬菜三寶組合包;米油沖泡;105,0;愛之味;規格：530g克x1x1Set組;愛之味醬菜三寶組合包;150,0;1;530,0;24,0;8724;30.00%;0;14820045001;unique_master_match;1;1;g;1;set;105,0;150,0;30,0;weight;month;30,0;0,0;28,0;21,0;10,0;4,32;4,0;629,0
大茂幼筍玻璃瓶350g;米油沖泡;55,0;大茂;規格：350g克x1x1Can罐;大茂幼筍玻璃瓶350g;0,0;1;350,0;36,0;8725;0.00%;1;14821001001;unique_master_match;1;1;g;1;can;55,0;0,0;0,0;weight;month;0,0;1,0;29,0;22,0;15,0;7,61;12,0;1111,0
愛之味珍保玉筍120g;米油沖泡;99,0;愛之味;規格：120g克x1x3Can罐;愛之味珍保玉筍120g;108,0;1;120,0;24,0;8726;8.33%;0;14821003001;unique_master_match;1;1;g;3;can;33,0;36,0;8,333333;weight;month;8,33;0,0;36,0;24,0;19,0;12,8;48,0;6413,0
【全素】高慶泉蔭瓜420g;米油沖泡;89,0;高慶泉;規格：420g克x1x1Bottle瓶;高慶泉蔭瓜420g;0,0;1;420,0;36,0;8728;0.00%;1;14821011001;unique_master_match;1;1;g;1;bottle;89,0;0,0;0,0;weight;month;0,0;1,0;31,0;24,0;13,0;7,984;12,0;51,0
【純素】橘平屋海苔醬-昆布145g;米油沖泡;138,0;橘平屋;規格：145g克x1x2Can罐;橘平屋海苔醬-昆布145g;158,0;1;145,0;20,0;8729;12.66%;0;14822008001;unique_master_match;1;1;g;2;can;69,0;79,0;12,658228;weight;month;12,66;0,0;33,0;26,0;26,0;16,0;48,0;58,0
飯友#4草菇;米油沖泡;47,0;飯友牌;規格：425g克x1x1Can罐;飯友#4草菇;0,0;1;425,0;36,0;8731;0.00%;0;14822010001;unique_master_match;1;1;g;1;can;47,0;0,0;0,0;weight;month;0,0;0,0;46,0;31,0;13,0;12,3;24,0;110,0
愛之味 韓式泡菜190g;米油沖泡;104,0;愛之味;規格：190g克x1x3Bottle瓶;愛之味 韓式泡菜190g;108,0;1;190,0;24,0;8733;3.70%;1;14822014001;unique_master_match;1;1;g;3;bottle;34,666667;36,0;3,703704;weight;month;3,7;1,0;32,0;24,0;8,0;4,77;12,0;2343,0
品香世家黃大目 麻油辣腐乳380g;米油沖泡;69,0;品香世家;規格：380g克x1x1Bottle瓶;黃大目豆腐乳-麻油辣;75,0;1;380,0;24,0;8734;8.00%;1;14822017001;unique_master_match;1;1;g;1;bottle;69,0;75,0;8,0;weight;month;8,0;1,0;32,0;25,0;13,0;7,22;12,0;83,0
品香世家黃大目 甜酒豆腐乳380g;米油沖泡;69,0;品香世家;規格：380g克x1x1Bottle瓶;黃大目豆腐乳-甜酒香;75,0;1;380,0;24,0;8735;8.00%;0;14822018001;unique_master_match;1;1;g;1;bottle;69,0;75,0;8,0;weight;month;8,0;0,0;32,0;25,0;13,0;7,53;12,0;111,0
御膳食堂剝皮辣椒 380g;米油沖泡;75,0;維義;規格：380g克x1x1Bottle瓶;御膳食堂剝皮辣椒 380g;0,0;1;380,0;24,0;8737;0.00%;1;14822021001;unique_master_match;1;1;g;1;bottle;75,0;0,0;0,0;weight;month;0,0;1,0;33,0;25,0;13,0;7,0;12,0;76,0
【純素】味島海苔醬--椎茸佃煮190g;米油沖泡;116,0;;規格：190g克x1x2Can罐;味島海苔醬--椎茸佃煮190g;120,0;1;190,0;24,0;8740;3.33%;0;14822025001;unique_master_match;1;1;g;2;can;58,0;60,0;3,333333;weight;month;3,33;0,0;44,0;32,0;11,0;9,703;20,0;119,0
味島香鬆3合1-清香.海苔.野菜;米油沖泡;195,0;;規格：52g克x1x3Can罐;味島香鬆3合1-清香.海苔.野菜;0,0;1;52,0;24,0;8741;0.00%;0;14822026001;unique_master_match;1;1;g;3;can;65,0;0,0;0,0;weight;month;0,0;0,0;43,0;40,0;13,0;17,0;30,0;80,0
味榮有機鳳梨豆豉;米油沖泡;165,0;味榮;規格：280g克x1x1BOTTLE瓶;有機濕豆豉;0,0;1;280,0;24,0;8747;0.00%;1;14822044001;unique_master_match;1;1;g;1;bottle;165,0;0,0;0,0;weight;month;0,0;1,0;30,0;21,0;11,0;4,62;12,0;10,0
大茂黑瓜素肉醬 180g;米油沖泡;79,0;大茂;規格：180g克x1x3Can罐;大茂黑瓜素肉醬 180g;84,0;1;180,0;36,0;8748;5.95%;1;14822046001;unique_master_match;1;1;g;3;can;26,333333;28,0;5,952381;weight;month;5,95;1,0;31,0;24,0;11,0;5,95;24,0;2637,0
【全素】金蘭剝皮辣椒;米油沖泡;83,0;金蘭;規格：450g克x1x1Can罐;金蘭剝皮辣椒;89,0;1;450,0;24,0;8749;6.74%;0;14822049001;unique_master_match;1;1;g;1;can;83,0;89,0;6,741573;weight;month;6,74;0,0;34,0;26,0;15,0;9,13;12,0;233,0
